Household_ID,Cluster_ID,Province,District,Area_Type,Habitat_Type,Dwelling_Type,Sleeping_Rooms,Dwelling_Owner,Occupancy_Status,Dwelling_Value_RWF,Estimated_Rent,Actual_Rent_Paid,Own_Residential_House,How_Acquired_House,Main_Water_Source,Distance_Water_Source_m,Time_To_Water_Source_min,Drinking_Water_Source,Water_Insufficiency_4weeks,Rainwater_Harvesting,Connected_To_Grid,Main_Lighting_Source,Electricity_Bill_RWF,Has_Internet,Cook_Stove_Type,Cooking_Fuel_Primary,Cooking_Location,Garbage_Disposal,Toilet_Type,Toilet_Shared,Environmental_Disaster,Wall_Material,Roof_Material,Floor_Material,Floor_Area_sqm,Own_Livestock,Cattle,Goats,Sheep,Pigs,Poultry,Consumption_Quintile,HH_Weight,Population_Weight,Extreme_Poverty,Poverty_Rate,Welfare_Category,Strata_ID,Rent_Final,Value_Per_Sqm,Rent_Per_Sqm,Room_Density,Internet_Flag,Urban_Flag,Value_Per_Room,Rent_Value_Ratio
314065,11565,Eastern,Kirehe,Rural,Umudugudu (Planned rural settlement),House occupied by one household,2,Spouse with head,Owner occupied,500000,5000,,,Constructed,Protected spring,2000,50,Protected spring,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Three stone/Traditional stove,Straw/shrub/grass (udushari).,Outdoors,Thrown in the household?s fields or bushes,Pit Latrine with constructed floor slab,Yes,No,Mud bricks,Metal sheets/corrugated iron,Beaten earth,18.8,No,,,,,,Q1,204.745098,614.2352905,Non Extreme Poor,1,Moderately poor,552,5000,26595.74468,265.9574468,0.106382979,0,0,250000,0.01
314066,11565,Eastern,Kirehe,Rural,Umudugudu (Planned rural settlement),House occupied by one household,3,Spouse with head,Owner occupied,700000,4000,,,Constructed,Protected spring,2000,60,Protected spring,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Three stone/Traditional stove,Straw/shrub/grass (udushari).,Outdoors,Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Tree trunks with mud,Metal sheets/corrugated iron,Beaten earth,22.5,No,,,,,,Q2,204.745098,409.4902039,Non Extreme Poor,1,Moderately poor,552,4000,31111.11111,177.7777778,0.133333333,0,0,233333.3333,0.005714286
314067,11565,Eastern,Kirehe,Rural,Umudugudu (Planned rural settlement),House occupied by one household,2,Head,Owner occupied,3000000,5000,,,Constructed,Public tap/standpipe,416,35,Public tap/standpipe,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Three stone/Traditional stove,Firewood,Outdoors,Thrown in the household?s fields or bushes,Pit latrine without constructed floor slab,No,No,Tree trunks with mud,Metal sheets/corrugated iron,Beaten earth,25.75,No,,,,,,Q2,204.745098,614.2352905,Non Extreme Poor,Non Poor,Non Poor,552,5000,116504.8544,194.1747573,0.077669903,0,0,1500000,0.001666667
314068,11565,Eastern,Kirehe,Rural,Umudugudu (Planned rural settlement),House occupied by one household,3,Spouse with head,Owner occupied,3000000,5000,,,Constructed,Public tap/standpipe,300,30,Public tap/standpipe,"No, always sufficient",No measures,1,Electricity from National Grid (EUCL),500,No,Improved cooking stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,Yes,Tree trunks with  mud and cement,Metal sheets/corrugated iron,Beaten earth,44,No,,,,,,Q2,204.745098,818.9804077,Non Extreme Poor,Non Poor,Non Poor,552,5000,68181.81818,113.6363636,0.068181818,0,0,1000000,0.001666667
314069,11565,Eastern,Kirehe,Rural,Umudugudu (Planned rural settlement),House occupied by one household,2,Head,Owner occupied,1000000,4000,,,Constructed,Public tap/standpipe,300,30,Protected spring,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Improved cooking stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,Yes,Tree trunks with mud,Metal sheets/corrugated iron,Beaten earth,26,No,,,,,,Q4,204.745098,409.4902039,Non Extreme Poor,Non Poor,Non Poor,552,4000,38461.53846,153.8461538,0.076923077,0,0,500000,0.004
314070,11565,Eastern,Kirehe,Rural,Umudugudu (Planned rural settlement),House occupied by one household,2,Head,Owner occupied,1000000,3000,,,Constructed,Public tap/standpipe,300,20,Public tap/standpipe,"No, always sufficient",No measures,1,Electricity from National Grid (EUCL),500,No,Three stone/Traditional stove,Straw/shrub/grass (udushari).,In a separate dwelling,Thrown in the household?s fields or bushes,Pit Latrine with constructed floor slab,No,No,Tree trunks with mud,Metal sheets/corrugated iron,Beaten earth,24.91,Yes,0,2,0,0,0,Q2,204.745098,204.7451019,Non Extreme Poor,Non Poor,Non Poor,552,3000,40144.52027,120.4335608,0.080289041,0,0,500000,0.003
314071,11565,Eastern,Kirehe,Rural,Dispersed/Isolated housing,House occupied by one household,3,Spouse with head,Owner occupied,3000000,5000,,,Constructed,Protected spring,2000,60,Protected spring,"No, always sufficient",No measures,,Standalone solar system,0,Yes,Three stone/Traditional stove,Straw/shrub/grass (udushari).,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Tree trunks with mud,Metal sheets/corrugated iron,Beaten earth,30,Yes,0,2,0,1,2,Q3,204.745098,1023.725464,Non Extreme Poor,Non Poor,Non Poor,552,5000,100000,166.6666667,0.1,1,0,1000000,0.001666667
314072,11565,Eastern,Kirehe,Rural,Umudugudu (Planned rural settlement),House occupied by one household,4,Spouse with head,Owner occupied,6000000,10000,,,Constructed,Public tap/standpipe,833,30,Public tap/standpipe,"Yes, at least once",No measures,,Electricity from National Grid (EUCL),1000,No,Improved cooking stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Tree trunks with  mud and cement,Metal sheets/corrugated iron,Cement,49.2,Yes,3,5,5,0,3,Q2,204.745098,1842.705933,Non Extreme Poor,Non Poor,Non Poor,552,10000,121951.2195,203.2520325,0.081300813,0,0,1500000,0.001666667
314073,11565,Eastern,Kirehe,Rural,Umudugudu (Planned rural settlement),House occupied by multiple Households,1,Non relative,Tenancy (renting),1500000,,4000,No,,Public tap/standpipe,250,30,Public tap/standpipe,"No, always sufficient",No measures,1,Electricity from National Grid (EUCL),400,No,Three stone/Traditional stove,Firewood,Outdoors,Publicly managed refuse area,Pit Latrine with constructed floor slab,Yes,No,Mud bricks with cement,Metal sheets/corrugated iron,Cement,14.3,No,,,,,,Q2,204.745098,614.2352905,Non Extreme Poor,1,Moderately poor,552,4000,104895.1049,279.7202797,0.06993007,0,0,1500000,0.002666667
314074,11566,Eastern,Kirehe,Rural,Umudugudu (Planned rural settlement),Several buildings in a compound occupied by one household,4,Spouse with head,Owner occupied,7000000,10000,,,Constructed,"Piped into compound, yard/pot",581,20,"Piped into compound, yard/pot","Yes, at least once",No measures,1,Electricity from National Grid (EUCL),1200,Yes,Improved cooking stove,Firewood,In a separate dwelling,Publicly managed refuse area,Pit Latrine with constructed floor slab,No,No,Mud bricks with cement,Metal sheets/corrugated iron,Cement,42,Yes,2,3,0,1,0,Q4,255.3430246,2042.744141,Non Extreme Poor,Non Poor,Non Poor,552,10000,166666.6667,238.0952381,0.095238095,1,0,1750000,0.001428571
314075,11566,Eastern,Kirehe,Rural,Umudugudu (Planned rural settlement),Several buildings in a compound occupied by one household,4,Spouse with head,Owner occupied,8000000,7000,,,Constructed,"Piped into compound, yard/pot",581,20,"Piped into compound, yard/pot","Yes, at least once",No measures,1,Electricity from National Grid (EUCL),500,Yes,Improved cooking stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Mud bricks with cement,Metal sheets/corrugated iron,Cement,36.5,Yes,1,10,0,0,2,Q4,255.3430246,1532.058105,Non Extreme Poor,Non Poor,Non Poor,552,7000,219178.0822,191.7808219,0.109589041,1,0,2000000,0.000875
314076,11566,Eastern,Kirehe,Rural,Umudugudu (Planned rural settlement),House occupied by one household,3,Spouse with head,Owner occupied,2000000,4000,,,Constructed,Public tap/standpipe,500,15,Public tap/standpipe,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Three stone/Traditional stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Mud bricks,Metal sheets/corrugated iron,Beaten earth,30,No,,,,,,Q1,255.3430246,766.0290527,Non Extreme Poor,1,Moderately poor,552,4000,66666.66667,133.3333333,0.1,0,0,666666.6667,0.002
314077,11566,Eastern,Kirehe,Rural,Umudugudu (Planned rural settlement),House occupied by one household,3,Spouse with head,Owner occupied,5000000,6000,,,Constructed,Public tap/standpipe,833,15,Public tap/standpipe,"No, always sufficient",No measures,,Standalone solar system,0,No,Improved cooking stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Mud bricks with cement,Metal sheets/corrugated iron,Cement,41.18,Yes,0,0,0,1,0,Q5,255.3430246,766.0290527,Non Extreme Poor,Non Poor,Non Poor,552,6000,121418.1642,145.701797,0.072850898,0,0,1666666.667,0.0012
314078,11566,Eastern,Kirehe,Rural,Umudugudu (Planned rural settlement),House occupied by one household,2,Spouse with head,Owner occupied,5000000,7000,,,Constructed,"Piped into compound, yard/pot",581,20,Piped to neighbor HH3,"No, always sufficient",No measures,1,Electricity from National Grid (EUCL),1000,Yes,Improved cooking stove,Straw/shrub/grass (udushari).,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Mud bricks with cement,Metal sheets/corrugated iron,Cement,35,Yes,2,2,0,0,0,Q4,255.3430246,1276.715088,Non Extreme Poor,Non Poor,Non Poor,552,7000,142857.1429,200,0.057142857,1,0,2500000,0.0014
314079,11566,Eastern,Kirehe,Rural,Umudugudu (Planned rural settlement),House occupied by one household,3,Spouse with head,Owner occupied,7000000,15000,,,Constructed,Public tap/standpipe,300,30,Public tap/standpipe,"No, always sufficient",No measures,,Standalone solar system,0,Yes,Improved cooking stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Mud bricks with cement,Metal sheets/corrugated iron,Cement,48,Yes,0,0,0,0,0,Q5,255.3430246,766.0290527,Non Extreme Poor,Non Poor,Non Poor,552,15000,145833.3333,312.5,0.0625,1,0,2333333.333,0.002142857
314080,11566,Eastern,Kirehe,Rural,Umudugudu (Planned rural settlement),House occupied by one household,3,Spouse with head,Owner occupied,3000000,10000,,,Constructed,Public tap/standpipe,500,25,Public tap/standpipe,"No, always sufficient",No measures,1,Electricity from National Grid (EUCL),1000,No,Improved cooking stove,Firewood,In a separate dwelling,Thrown in the household?s fields or bushes,Pit Latrine with constructed floor slab,Yes,No,Mud bricks with cement,Metal sheets/corrugated iron,Beaten earth,48,Yes,0,3,0,0,2,Q3,255.3430246,1532.058105,Non Extreme Poor,Non Poor,Non Poor,552,10000,62500,208.3333333,0.0625,0,0,1000000,0.003333333
314081,11566,Eastern,Kirehe,Rural,Umudugudu (Planned rural settlement),House occupied by one household,3,Spouse with head,Owner occupied,3000000,4000,,,Constructed,Public tap/standpipe,300,10,Public tap/standpipe,"No, always sufficient",No measures,,Solar lantern,0,No,Improved cooking stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Mud bricks with cement,Metal sheets/corrugated iron,Cement,55.25,Yes,0,2,0,0,0,Q3,255.3430246,1532.058105,Non Extreme Poor,Non Poor,Non Poor,552,4000,54298.64253,72.39819005,0.054298643,0,0,1000000,0.001333333
314082,11566,Eastern,Kirehe,Rural,Umudugudu (Planned rural settlement),House occupied by multiple Households,2,Non relative,Tenancy (renting),1500000,,5000,No,,Public tap/standpipe,100,10,Public tap/standpipe,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Three stone/Traditional stove,Firewood,Outdoors,Thrown in the household?s fields or bushes,Pit Latrine with constructed floor slab,Yes,No,Mud bricks,Metal sheets/corrugated iron,Beaten earth,45.5,No,,,,,,Q3,255.3430246,1021.37207,Non Extreme Poor,Non Poor,Non Poor,552,5000,32967.03297,109.8901099,0.043956044,0,0,750000,0.003333333
314083,11567,Eastern,Ngoma,Urban,Umudugudu (Planned rural settlement),House occupied by one household,4,Head,Owner occupied,5000000,20000,,,Constructed,Public tap/standpipe,600,15,Public tap/standpipe,"Yes, at least once",No measures,,Standalone solar system,0,No,Improved cooking stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Mud bricks with cement,Metal sheets/corrugated iron,Cement,80.2,Yes,3,0,0,0,0,Q5,213.5058043,854.0231934,Non Extreme Poor,Non Poor,Non Poor,561,20000,62344.13965,249.3765586,0.049875312,0,1,1250000,0.004
314084,11567,Eastern,Ngoma,Urban,Umudugudu (Planned rural settlement),House occupied by one household,2,Head,Owner occupied,700000,10000,,,Constructed,Public tap/standpipe,600,15,Public tap/standpipe,"Yes, at least once",No measures,1,Electricity from National Grid (EUCL),500,No,Improved cooking stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Tree trunks with mud,Metal sheets/corrugated iron,Beaten earth,33.6,Yes,0,1,0,0,0,Q3,213.5058043,427.0115967,Non Extreme Poor,Non Poor,Non Poor,561,10000,20833.33333,297.6190476,0.05952381,0,1,350000,0.014285714
314085,11567,Eastern,Ngoma,Urban,Umudugudu (Planned rural settlement),House occupied by one household,2,Head,Owner occupied,3000000,3000,,,Constructed,Public tap/standpipe,1100,25,Public tap/standpipe,"Yes, at least once",No measures,1,Electricity from National Grid (EUCL),500,No,Three stone/Traditional stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,Yes,Tree trunks with  mud and cement,Metal sheets/corrugated iron,Beaten earth,51.7,Yes,1,0,0,0,0,Q4,213.5058043,427.0115967,Non Extreme Poor,Non Poor,Non Poor,561,3000,58027.0793,58.0270793,0.03868472,0,1,1500000,0.001
314086,11567,Eastern,Ngoma,Urban,Umudugudu (Planned rural settlement),House occupied by one household,2,Head,Owner occupied,3000000,5000,,,Constructed,Public tap/standpipe,500,10,Public tap/standpipe,"Yes, at least once",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Improved cooking stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Tree trunks with mud,Metal sheets/corrugated iron,Beaten earth,29.44,Yes,0,2,0,1,0,Q2,213.5058043,427.0115967,Non Extreme Poor,Non Poor,Non Poor,561,5000,101902.1739,169.8369565,0.067934783,0,1,1500000,0.001666667
314087,11567,Eastern,Ngoma,Urban,Umudugudu (Planned rural settlement),House occupied by one household,2,Head,Owner occupied,6000000,5000,,,Constructed,Public tap/standpipe,400,8,Public tap/standpipe,"No, always sufficient",Ditch,1,Electricity from National Grid (EUCL),500,No,Improved cooking stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Tree trunks with  mud and cement,Metal sheets/corrugated iron,Beaten earth,80,No,,,,,,Q1,213.5058043,427.0115967,Non Extreme Poor,1,Moderately poor,561,5000,75000,62.5,0.025,0,1,3000000,0.000833333
314088,11567,Eastern,Ngoma,Urban,Umudugudu (Planned rural settlement),House occupied by one household,2,Spouse with head,Owner occupied,2000000,10000,,,Constructed,Public tap/standpipe,800,15,Public tap/standpipe,"Yes, at least once",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Improved cooking stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Mud bricks with cement,Metal sheets/corrugated iron,Beaten earth,42,No,,,,,,Q1,213.5058043,854.0231934,Non Extreme Poor,1,Moderately poor,561,10000,47619.04762,238.0952381,0.047619048,0,1,1000000,0.005
314089,11567,Eastern,Ngoma,Urban,Umudugudu (Planned rural settlement),House occupied by one household,2,Head,Owner occupied,1500000,5000,,,Constructed,Public tap/standpipe,250,20,Public tap/standpipe,"Yes, at least once",No measures,1,Electricity from National Grid (EUCL),200,No,Three stone/Traditional stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Mud bricks,Metal sheets/corrugated iron,Beaten earth,32,Yes,1,0,0,0,0,Q1,213.5058043,1067.529053,Non Extreme Poor,1,Moderately poor,561,5000,46875,156.25,0.0625,0,1,750000,0.003333333
314090,11567,Eastern,Ngoma,Urban,Umudugudu (Planned rural settlement),House occupied by one household,1,Head,Owner occupied,600000,2000,,,Constructed,Protected spring,1000,60,Protected spring,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Three stone/Traditional stove,Firewood,Outdoors,Thrown in the household?s fields or bushes,Pit Latrine with constructed floor slab,No,No,Tree trunks with mud,Metal sheets/corrugated iron,Beaten earth,20.48,No,,,,,,Q1,213.5058043,854.0231934,1,1,Severaly Poor,561,2000,29296.875,97.65625,0.048828125,0,1,600000,0.003333333
314091,11567,Eastern,Ngoma,Urban,Umudugudu (Planned rural settlement),House occupied by one household,2,Spouse with head,Owner occupied,1000000,3000,,,Constructed,Public tap/standpipe,250,15,Public tap/standpipe,"No, always sufficient",No measures,1,Electricity from National Grid (EUCL),500,No,Improved cooking stove,Firewood,Outdoors,Thrown in the household?s fields or bushes,Pit Latrine with constructed floor slab,No,No,Mud bricks,Metal sheets/corrugated iron,Beaten earth,43.4,No,,,,,,Q2,213.5058043,854.0231934,Non Extreme Poor,Non Poor,Non Poor,561,3000,23041.47465,69.12442396,0.046082949,0,1,500000,0.003
314092,11568,Eastern,Ngoma,Rural,Umudugudu (Planned rural settlement),House occupied by one household,3,Head,Owner occupied,3000000,20000,,,Constructed,Public tap/standpipe,2500,40,Public tap/standpipe,"Yes, at least once",No measures,,Standalone solar system,0,No,Three stone/Traditional stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Mud bricks with cement,Metal sheets/corrugated iron,Beaten earth,40,Yes,1,2,0,2,2,Q2,217.3978689,1521.785034,Non Extreme Poor,Non Poor,Non Poor,562,20000,75000,500,0.075,0,0,1000000,0.006666667
314093,11568,Eastern,Ngoma,Rural,Umudugudu (Planned rural settlement),House occupied by one household,2,Non relative,Dwelling provided free of charge,1500000,2000,,No,,Lake/Pond/Surface water,1700,40,Tube Well/Borehole,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Three stone/Traditional stove,Straw/shrub/grass (udushari).,Outdoors,Thrown in the household?s fields or bushes,Pit Latrine with constructed floor slab,No,No,Tree trunks with mud,Metal sheets/corrugated iron,Beaten earth,35,No,,,,,,Q1,217.3978689,652.1936035,1,1,Severaly Poor,562,2000,42857.14286,57.14285714,0.057142857,0,0,750000,0.001333333
